created_at,id,retweet_count,favorite_count
Mon Jan 04 19:43:10 +0000 2016,684097758874210310,1404,4054
Mon Jan 04 03:50:08 +0000 2016,683857920510050305,1100,3749
Mon Jan 04 03:28:54 +0000 2016,683852578183077888,340,1906
Mon Jan 04 03:18:23 +0000 2016,683849932751646720,944,2561
Mon Jan 04 02:18:42 +0000 2016,683834909291606017,1093,2586
Mon Jan 04 01:53:37 +0000 2016,683828599284170753,1049,2756
Sun Jan 03 22:14:26 +0000 2016,683773439333797890,1323,3294
Sun Jan 03 20:12:10 +0000 2016,683742671509258241,3235,6362
Sun Jan 03 05:11:12 +0000 2016,683515932363329536,2828,7212
Sun Jan 03 04:01:13 +0000 2016,683498322573824003,947,3123
Sun Jan 03 02:53:17 +0000 2016,683481228088049664,979,2622
Sun Jan 03 01:39:57 +0000 2016,683462770029932544,661,2386
Sun Jan 03 00:47:59 +0000 2016,683449695444799489,1578,3829
Sat Jan 02 20:58:09 +0000 2016,683391852557561860,2358,7528
Sat Jan 02 18:43:31 +0000 2016,683357973142474752,901,2859
Sat Jan 02 04:27:31 +0000 2016,683142553609318400,1021,2829
Sat Jan 02 02:23:45 +0000 2016,683111407806746624,894,3349
Sat Jan 02 01:33:43 +0000 2016,683098815881154561,644,2132
Sat Jan 02 00:14:32 +0000 2016,683078886620553216,551,1959
Fri Jan 01 21:00:32 +0000 2016,683030066213818368,729,2133
Fri Jan 01 16:30:13 +0000 2016,682962037429899265,16205,36204
Fri Jan 01 06:22:03 +0000 2016,682808988178739200,165,1754
Fri Jan 01 05:00:24 +0000 2016,682788441537560576,1085,2435
Fri Jan 01 02:29:49 +0000 2016,682750546109968385,428,1497
Thu Dec 31 22:57:47 +0000 2015,682697186228989953,355,1292
Thu Dec 31 20:39:41 +0000 2015,682662431982772225,1057,3008
Thu Dec 31 19:05:54 +0000 2015,682638830361513985,584,2047
Thu Dec 31 05:14:01 +0000 2015,682429480204398592,1130,3376
Thu Dec 31 03:43:31 +0000 2015,682406705142087680,1733,7446
Thu Dec 31 02:52:40 +0000 2015,682393905736888321,654,2196
Thu Dec 31 02:33:29 +0000 2015,682389078323662849,451,1631
Wed Dec 30 20:54:22 +0000 2015,682303737705140231,956,3003
Wed Dec 30 17:58:40 +0000 2015,682259524040966145,1176,4057
Wed Dec 30 16:51:48 +0000 2015,682242692827447297,1136,3180
Wed Dec 30 06:37:25 +0000 2015,682088079302213632,9662,17930
Wed Dec 30 04:44:28 +0000 2015,682059653698686977,1641,4862
Wed Dec 30 03:55:29 +0000 2015,682047327939461121,921,3140
Wed Dec 30 02:54:35 +0000 2015,682032003584274432,1962,6478
Wed Dec 30 01:00:03 +0000 2015,682003177596559360,1491,3070
Tue Dec 29 23:32:35 +0000 2015,681981167097122816,1014,2765
Tue Dec 29 17:36:07 +0000 2015,681891461017812993,799,2426
Tue Dec 29 04:31:49 +0000 2015,681694085539872773,3985,12607
Tue Dec 29 03:33:58 +0000 2015,681679526984871937,431,1743
Tue Dec 29 01:52:46 +0000 2015,681654059175129088,909,2596
Mon Dec 28 23:00:52 +0000 2015,681610798867845120,456,1871
Mon Dec 28 20:57:50 +0000 2015,681579835668455424,1274,3491
Mon Dec 28 17:12:42 +0000 2015,681523177663676416,5642,14050
Mon Dec 28 05:07:27 +0000 2015,681340665377193984,272,1617
Mon Dec 28 05:02:37 +0000 2015,681339448655802368,4004,9125
Mon Dec 28 03:46:05 +0000 2015,681320187870711809,726,2602
Mon Dec 28 02:35:15 +0000 2015,681302363064414209,1781,3863
Mon Dec 28 02:15:26 +0000 2015,681297372102656000,931,3158
Mon Dec 28 01:12:59 +0000 2015,681281657291280384,1080,3180
Sun Dec 27 23:53:05 +0000 2015,681261549936340994,266,1432
Sun Dec 27 22:37:04 +0000 2015,681242418453299201,520,1460
Sun Dec 27 21:52:07 +0000 2015,681231109724700672,473,2367
Sun Dec 27 19:22:30 +0000 2015,681193455364796417,1443,3627
Sun Dec 27 04:37:44 +0000 2015,680970795137544192,643,2384
Sun Dec 27 03:51:18 +0000 2015,680959110691590145,1965,4504
Sun Dec 27 02:36:20 +0000 2015,680940246314430465,1024,3153
Sun Dec 27 02:15:25 +0000 2015,680934982542561280,427,2055
Sun Dec 27 00:49:49 +0000 2015,680913438424612864,610,2362
Sat Dec 26 23:15:17 +0000 2015,680889648562991104,356,1730
Sat Dec 26 19:43:36 +0000 2015,680836378243002368,1294,3401
Sat Dec 26 17:41:07 +0000 2015,680805554198020098,654,2122
Sat Dec 26 17:25:59 +0000 2015,680801747103793152,805,2342
Sat Dec 26 17:12:55 +0000 2015,680798457301471234,1010,2797
Sat Dec 26 04:41:15 +0000 2015,680609293079592961,683,2580
Sat Dec 26 03:00:19 +0000 2015,680583894916304897,1306,3562
Fri Dec 25 21:18:05 +0000 2015,680497766108381184,1869,4158
Fri Dec 25 21:06:00 +0000 2015,680494726643068929,476,1684
Fri Dec 25 19:39:43 +0000 2015,680473011644985345,733,2495
Fri Dec 25 17:30:01 +0000 2015,680440374763077632,490,1420
Fri Dec 25 03:00:14 +0000 2015,680221482581123072,289,1440
Fri Dec 25 02:01:30 +0000 2015,680206703334408192,1138,2773
Fri Dec 25 01:00:07 +0000 2015,680191257256136705,485,2106
Fri Dec 25 00:00:11 +0000 2015,680176173301628928,1515,3824
Thu Dec 24 23:00:17 +0000 2015,680161097740095489,721,2281
Thu Dec 24 22:00:10 +0000 2015,680145970311643136,1703,3538
Thu Dec 24 21:00:12 +0000 2015,680130881361686529,919,2246
Thu Dec 24 20:00:22 +0000 2015,680115823365742593,880,2668
Thu Dec 24 19:00:23 +0000 2015,680100725817409536,1340,3509
Thu Dec 24 18:00:19 +0000 2015,680085611152338944,8789,12584
Thu Dec 24 17:00:27 +0000 2015,680070545539371008,841,2531
Thu Dec 24 04:11:37 +0000 2015,679877062409191424,636,1950
Thu Dec 24 03:55:21 +0000 2015,679872969355714560,650,2148
Thu Dec 24 03:12:15 +0000 2015,679862121895714818,602,2405
Thu Dec 24 02:42:51 +0000 2015,679854723806179328,1202,2798
Thu Dec 24 02:02:12 +0000 2015,679844490799091713,742,2323
Thu Dec 24 00:58:27 +0000 2015,679828447187857408,13684,35581
Wed Dec 23 21:37:40 +0000 2015,679777920601223168,1076,3044
Wed Dec 23 18:51:56 +0000 2015,679736210798047232,774,2053
Wed Dec 23 18:25:38 +0000 2015,679729593985699840,807,2125
Wed Dec 23 17:55:32 +0000 2015,679722016581222400,458,1631
Wed Dec 23 05:13:38 +0000 2015,679530280114372609,2031,4691
Wed Dec 23 05:03:47 +0000 2015,679527802031484928,704,2586
Wed Dec 23 03:58:25 +0000 2015,679511351870550016,1233,3291
Wed Dec 23 03:26:43 +0000 2015,679503373272485890,1433,3107
Wed Dec 23 01:37:45 +0000 2015,679475951516934144,623,2051
Wed Dec 23 00:45:35 +0000 2015,679462823135686656,18325,30907
Tue Dec 22 20:59:10 +0000 2015,679405845277462528,1169,2324
Tue Dec 22 04:35:49 +0000 2015,679158373988876288,7829,20821
Tue Dec 22 03:57:37 +0000 2015,679148763231985668,997,2717
Tue Dec 22 02:52:45 +0000 2015,679132435750195208,1125,2919
Tue Dec 22 01:28:25 +0000 2015,679111216690831360,2519,5838
Mon Dec 21 22:15:18 +0000 2015,679062614270468097,7858,16563
Mon Dec 21 21:15:11 +0000 2015,679047485189439488,647,2198
Mon Dec 21 18:10:50 +0000 2015,679001094530465792,1188,2771
Mon Dec 21 17:33:48 +0000 2015,678991772295516161,1124,2239
Mon Dec 21 16:04:13 +0000 2015,678969228704284672,442,1605
Mon Dec 21 04:52:53 +0000 2015,678800283649069056,869,2510
Mon Dec 21 04:44:55 +0000 2015,678798276842360832,1127,3378
Mon Dec 21 03:12:08 +0000 2015,678774928607469569,880,2747
Mon Dec 21 02:41:11 +0000 2015,678767140346941444,1321,3450
Mon Dec 21 02:30:45 +0000 2015,678764513869611008,462,1600
Mon Dec 21 01:53:54 +0000 2015,678755239630127104,3184,6935
Mon Dec 21 00:53:29 +0000 2015,678740035362037760,1625,3665
Sun Dec 20 22:46:44 +0000 2015,678708137298427904,2364,5471
Sun Dec 20 20:38:24 +0000 2015,678675843183484930,1415,2794
Sun Dec 20 18:29:43 +0000 2015,678643457146150913,389,1997
Sun Dec 20 05:25:42 +0000 2015,678446151570427904,1499,3909
Sun Dec 20 03:58:55 +0000 2015,678424312106393600,2469,5341
Sun Dec 20 03:02:53 +0000 2015,678410210315247616,1750,4108
Sun Dec 20 02:20:55 +0000 2015,678399652199309312,30954,78266
Sun Dec 20 02:09:34 +0000 2015,678396796259975168,403,1555
Sun Dec 20 01:38:42 +0000 2015,678389028614488064,409,1823
Sun Dec 20 01:03:46 +0000 2015,678380236862578688,880,2378
Sat Dec 19 22:28:09 +0000 2015,678341075375947776,517,1692
Sat Dec 19 22:02:01 +0000 2015,678334497360859136,245,1274
Sat Dec 19 18:19:51 +0000 2015,678278586130948096,5919,11153
Sat Dec 19 16:47:58 +0000 2015,678255464182861824,354,1551
Sat Dec 19 01:25:31 +0000 2015,678023323247357953,371,1864
Sat Dec 19 01:16:45 +0000 2015,678021115718029313,6148,13281
Fri Dec 18 21:20:32 +0000 2015,677961670166224897,1638,3335
Fri Dec 18 18:29:07 +0000 2015,677918531514703872,395,1306
Fri Dec 18 16:56:01 +0000 2015,677895101218201600,2007,4705
Fri Dec 18 05:06:23 +0000 2015,677716515794329600,950,2977
Fri Dec 18 04:00:46 +0000 2015,677700003327029250,1406,3310
Fri Dec 18 03:54:25 +0000 2015,677698403548192770,310,1199
Fri Dec 18 03:11:30 +0000 2015,677687604918272002,821,2431
Fri Dec 18 02:17:22 +0000 2015,677673981332312066,1457,3247
Fri Dec 18 01:31:14 +0000 2015,677662372920729601,922,1899
Fri Dec 18 00:18:36 +0000 2015,677644091929329666,777,1805
Thu Dec 17 19:39:03 +0000 2015,677573743309385728,683,2074
Thu Dec 17 19:07:09 +0000 2015,677565715327688705,448,1266
Thu Dec 17 18:34:46 +0000 2015,677557565589463040,1120,2387
Thu Dec 17 17:56:29 +0000 2015,677547928504967168,3565,6766
Thu Dec 17 16:45:31 +0000 2015,677530072887205888,222,1035
Thu Dec 17 03:53:20 +0000 2015,677335745548390400,1713,2964
Thu Dec 17 03:48:51 +0000 2015,677334615166730240,277,1305
Thu Dec 17 03:36:28 +0000 2015,677331501395156992,228,1055
Thu Dec 17 03:26:04 +0000 2015,677328882937298944,1457,3552
Thu Dec 17 02:30:09 +0000 2015,677314812125323265,518,1595
Thu Dec 17 01:35:24 +0000 2015,677301033169788928,390,1201
Wed Dec 16 23:29:14 +0000 2015,677269281705472000,684,1921
Wed Dec 16 20:48:40 +0000 2015,677228873407442944,1588,3452
Wed Dec 16 18:03:28 +0000 2015,677187300187611136,887,2663
Wed Dec 16 04:01:59 +0000 2015,676975532580409345,1033,2696
Wed Dec 16 02:51:45 +0000 2015,676957860086095872,787,2181
Wed Dec 16 02:19:04 +0000 2015,676949632774234114,382,1267
Wed Dec 16 02:13:31 +0000 2015,676948236477857792,834,2099
Wed Dec 16 02:08:04 +0000 2015,676946864479084545,354,1685
Wed Dec 16 01:50:26 +0000 2015,676942428000112642,724,2007
Wed Dec 16 01:27:03 +0000 2015,676936541936185344,4773,12360
Wed Dec 16 00:09:23 +0000 2015,676916996760600576,1750,2888
Tue Dec 15 22:52:02 +0000 2015,676897532954456065,704,2183
Tue Dec 15 20:40:47 +0000 2015,676864501615042560,685,2039
Tue Dec 15 17:51:44 +0000 2015,676821958043033607,15023,22233
Tue Dec 15 17:42:34 +0000 2015,676819651066732545,642,1763
Tue Dec 15 17:11:09 +0000 2015,676811746707918848,410,1380
Tue Dec 15 14:50:49 +0000 2015,676776431406465024,1962,4855
Tue Dec 15 04:19:18 +0000 2015,676617503762681856,926,2803
Tue Dec 15 04:05:01 +0000 2015,676613908052996102,194,1049
Tue Dec 15 03:36:42 +0000 2015,676606785097199616,415,1836
Tue Dec 15 03:23:14 +0000 2015,676603393314578432,371,1126
Tue Dec 15 02:43:33 +0000 2015,676593408224403456,2079,4412
Tue Dec 15 02:32:17 +0000 2015,676590572941893632,116,891
Tue Dec 15 02:23:26 +0000 2015,676588346097852417,755,2237
Tue Dec 15 02:02:01 +0000 2015,676582956622721024,264,1156
Tue Dec 15 01:32:24 +0000 2015,676575501977128964,1080,2494
Mon Dec 14 22:46:41 +0000 2015,676533798876651520,532,1820
Mon Dec 14 20:17:59 +0000 2015,676496375194980353,513,1470
Mon Dec 14 18:35:43 +0000 2015,676470639084101634,4499,11251
Mon Dec 14 16:34:00 +0000 2015,676440007570247681,638,1667
Mon Dec 14 15:57:56 +0000 2015,676430933382295552,328,1352
Mon Dec 14 04:52:55 +0000 2015,676263575653122048,520,2016
Mon Dec 14 03:08:46 +0000 2015,676237365392908289,275,1166
Mon Dec 14 01:58:31 +0000 2015,676219687039057920,29922,74012
Mon Dec 14 01:43:35 +0000 2015,676215927814406144,553,1676
Mon Dec 14 00:07:50 +0000 2015,676191832485810177,998,2205
Sun Dec 13 21:07:04 +0000 2015,676146341966438401,637,1856
Sun Dec 13 19:30:01 +0000 2015,676121918416756736,1122,2094
Sun Dec 13 18:10:33 +0000 2015,676101918813499392,1125,2736
Sun Dec 13 17:57:57 +0000 2015,676098748976615425,1365,2900
Sun Dec 13 17:21:08 +0000 2015,676089483918516224,423,1265
Sun Dec 13 04:40:46 +0000 2015,675898130735476737,554,1556
Sun Dec 13 04:14:39 +0000 2015,675891555769696257,823,2049
Sun Dec 13 04:02:03 +0000 2015,675888385639251968,921,2291
Sun Dec 13 03:21:34 +0000 2015,675878199931371520,1351,4030
Sun Dec 13 02:51:51 +0000 2015,675870721063669760,545,1567
Sun Dec 13 01:41:41 +0000 2015,675853064436391936,1240,2598
Sun Dec 13 01:25:37 +0000 2015,675849018447167488,138,908
Sun Dec 13 01:12:15 +0000 2015,675845657354215424,844,2186
Sat Dec 12 23:41:18 +0000 2015,675822767435051008,518,1472
Sat Dec 12 23:34:00 +0000 2015,675820929667219457,227,1009
Sat Dec 12 22:04:39 +0000 2015,675798442703122432,3297,9910
Sat Dec 12 20:57:34 +0000 2015,675781562965868544,450,1569
Sat Dec 12 18:13:51 +0000 2015,675740360753160193,328,1122
Sat Dec 12 16:16:45 +0000 2015,675710890956750848,780,1813
Sat Dec 12 16:02:36 +0000 2015,675707330206547968,657,1899
Sat Dec 12 15:59:51 +0000 2015,675706639471788032,90,623
Sat Dec 12 04:35:48 +0000 2015,675534494439489536,394,1771
Sat Dec 12 04:23:49 +0000 2015,675531475945709568,365,1139
Sat Dec 12 03:47:46 +0000 2015,675522403582218240,275,999
Sat Dec 12 03:29:35 +0000 2015,675517828909424640,449,1240
Sat Dec 12 02:23:01 +0000 2015,675501075957489664,5602,16550
Sat Dec 12 02:07:14 +0000 2015,675497103322386432,1237,3019
Sat Dec 12 01:38:53 +0000 2015,675489971617296384,567,1244
Sat Dec 12 01:12:54 +0000 2015,675483430902214656,939,1776
Fri Dec 11 21:51:30 +0000 2015,675432746517426176,547,1461
Fri Dec 11 17:51:04 +0000 2015,675372240448454658,497,1622
Fri Dec 11 17:12:48 +0000 2015,675362609739206656,221,1019
Fri Dec 11 16:40:19 +0000 2015,675354435921575936,16088,31308
Fri Dec 11 16:20:15 +0000 2015,675349384339542016,2178,3774
Fri Dec 11 15:19:21 +0000 2015,675334060156301312,1232,2659
Fri Dec 11 04:14:49 +0000 2015,675166823650848770,1519,3428
Fri Dec 11 03:21:23 +0000 2015,675153376133427200,2460,5990
Fri Dec 11 03:05:37 +0000 2015,675149409102012420,1611,3610
Fri Dec 11 02:56:28 +0000 2015,675147105808306176,220,902
Fri Dec 11 02:54:12 +0000 2015,675146535592706048,283,1133
Fri Dec 11 02:49:59 +0000 2015,675145476954566656,852,2048
Fri Dec 11 02:08:58 +0000 2015,675135153782571009,456,1253
Fri Dec 11 00:44:07 +0000 2015,675113801096802304,754,1872
Fri Dec 11 00:35:44 +0000 2015,675111688094527488,240,920
Fri Dec 11 00:26:12 +0000 2015,675109292475830276,1088,2692
Thu Dec 10 20:19:52 +0000 2015,675047298674663426,305,1025
Thu Dec 10 18:12:05 +0000 2015,675015141583413248,1125,2594
Thu Dec 10 17:37:00 +0000 2015,675006312288268288,212,940
Thu Dec 10 17:24:21 +0000 2015,675003128568291329,440,1499
Thu Dec 10 17:11:09 +0000 2015,674999807681908736,1058,2148
Thu Dec 10 04:18:42 +0000 2015,674805413498527744,341,824
Thu Dec 10 03:59:15 +0000 2015,674800520222154752,812,2889
Thu Dec 10 03:30:58 +0000 2015,674793399141146624,1040,2398
Thu Dec 10 03:19:24 +0000 2015,674790488185167872,240,1056
Thu Dec 10 03:11:43 +0000 2015,674788554665512960,203,776
Thu Dec 10 02:44:43 +0000 2015,674781762103414784,1140,1924
Thu Dec 10 02:15:47 +0000 2015,674774481756377088,449,1066
Thu Dec 10 01:49:36 +0000 2015,674767892831932416,745,1744
Thu Dec 10 01:37:23 +0000 2015,674764817387900928,227,757
Thu Dec 10 00:54:28 +0000 2015,674754018082705410,420,1310
Thu Dec 10 00:47:23 +0000 2015,674752233200820224,443,1404
Thu Dec 10 00:10:43 +0000 2015,674743008475090944,522,1340
Thu Dec 10 00:08:50 +0000 2015,674742531037511680,49,464
Wed Dec 09 23:58:35 +0000 2015,674739953134403584,368,1055
Wed Dec 09 23:47:22 +0000 2015,674737130913071104,83,619
Wed Dec 09 20:40:38 +0000 2015,674690135443775488,452,1098
Wed Dec 09 19:22:56 +0000 2015,674670581682434048,614,1542
Wed Dec 09 18:59:46 +0000 2015,674664755118911488,238,878
Wed Dec 09 17:46:48 +0000 2015,674646392044941312,466,1369
Wed Dec 09 17:38:19 +0000 2015,674644256330530816,259,990
Wed Dec 09 17:15:54 +0000 2015,674638615994089473,558,1618
Wed Dec 09 16:52:27 +0000 2015,674632714662858753,547,1445
Wed Dec 09 15:09:55 +0000 2015,674606911342424069,93,898
Wed Dec 09 06:01:26 +0000 2015,674468880899788800,1934,5965
Wed Dec 09 04:36:06 +0000 2015,674447403907457024,344,1020
Wed Dec 09 03:54:22 +0000 2015,674436901579923456,369,1062
Wed Dec 09 02:56:22 +0000 2015,674422304705744896,516,1369
Wed Dec 09 02:34:18 +0000 2015,674416750885273600,131,662
Wed Dec 09 02:09:56 +0000 2015,674410619106390016,439,1149
Wed Dec 09 01:07:00 +0000 2015,674394782723014656,545,1451
Tue Dec 08 23:36:44 +0000 2015,674372068062928900,301,815
Tue Dec 08 20:53:11 +0000 2015,674330906434379776,72,543
Tue Dec 08 20:01:55 +0000 2015,674318007229923329,498,1346
Tue Dec 08 19:19:32 +0000 2015,674307341513269249,6615,10878
Tue Dec 08 18:17:56 +0000 2015,674291837063053312,5572,14064
Tue Dec 08 16:56:51 +0000 2015,674271431610523648,694,1495
Tue Dec 08 16:47:50 +0000 2015,674269164442398721,219,871
Tue Dec 08 16:33:36 +0000 2015,674265582246694913,802,1566
Tue Dec 08 16:21:41 +0000 2015,674262580978937856,430,1250
Tue Dec 08 15:52:13 +0000 2015,674255168825880576,516,1399
Tue Dec 08 04:27:30 +0000 2015,674082852460433408,157,728
Tue Dec 08 03:57:26 +0000 2015,674075285688614912,270,946
Tue Dec 08 03:09:46 +0000 2015,674063288070742018,2079,6100
Tue Dec 08 02:29:37 +0000 2015,674053186244734976,1229,3150
Tue Dec 08 02:23:09 +0000 2015,674051556661161984,464,1388
Tue Dec 08 01:57:39 +0000 2015,674045139690631169,609,1341
Tue Dec 08 01:47:22 +0000 2015,674042553264685056,120,687
Tue Dec 08 01:30:12 +0000 2015,674038233588723717,399,1057
Tue Dec 08 01:21:40 +0000 2015,674036086168010753,194,816
Tue Dec 08 00:37:11 +0000 2015,674024893172875264,1159,1699
Tue Dec 08 00:15:09 +0000 2015,674019345211760640,287,1078
Mon Dec 07 23:55:26 +0000 2015,674014384960745472,605,1489
Mon Dec 07 23:33:58 +0000 2015,674008982932058114,338,1140
Mon Dec 07 20:07:04 +0000 2015,673956914389192708,908,1870
Mon Dec 07 17:38:09 +0000 2015,673919437611909120,353,1119
Mon Dec 07 16:46:21 +0000 2015,673906403526995968,1549,3035
Mon Dec 07 15:32:42 +0000 2015,673887867907739649,242,900
Mon Dec 07 04:11:02 +0000 2015,673716320723169284,712,2949
Mon Dec 07 04:09:13 +0000 2015,673715861853720576,1958,3380
Mon Dec 07 03:51:47 +0000 2015,673711475735838725,283,996
Mon Dec 07 03:45:53 +0000 2015,673709992831262724,254,799
Mon Dec 07 03:40:24 +0000 2015,673708611235921920,270,1027
Mon Dec 07 03:34:14 +0000 2015,673707060090052608,371,1051
Mon Dec 07 03:28:45 +0000 2015,673705679337693185,390,1206
Mon Dec 07 03:07:12 +0000 2015,673700254269775872,538,1364
Mon Dec 07 02:58:09 +0000 2015,673697980713705472,1860,3779
Mon Dec 07 02:25:23 +0000 2015,673689733134946305,609,1660
Mon Dec 07 02:21:29 +0000 2015,673688752737402881,468,1205
Mon Dec 07 02:13:55 +0000 2015,673686845050527744,406,1366
Mon Dec 07 01:47:30 +0000 2015,673680198160809984,437,1306
Mon Dec 07 00:37:52 +0000 2015,673662677122719744,347,1196
Mon Dec 07 00:12:23 +0000 2015,673656262056419329,222,689
Sun Dec 06 22:54:44 +0000 2015,673636718965334016,341,1049
Sun Dec 06 21:19:54 +0000 2015,673612854080196609,680,1526
Sun Dec 06 19:21:47 +0000 2015,673583129559498752,338,1142
Sun Dec 06 19:13:01 +0000 2015,673580926094458881,260,793
Sun Dec 06 18:56:46 +0000 2015,673576835670777856,534,1318
Sun Dec 06 04:49:31 +0000 2015,673363615379013632,288,979
Sun Dec 06 04:34:25 +0000 2015,673359818736984064,635,1380
Sun Dec 06 04:18:46 +0000 2015,673355879178194945,540,1432
Sun Dec 06 04:03:51 +0000 2015,673352124999274496,510,1587
Sun Dec 06 03:56:12 +0000 2015,673350198937153538,197,715
Sun Dec 06 03:38:05 +0000 2015,673345638550134785,1192,2396
Sun Dec 06 03:28:27 +0000 2015,673343217010679808,255,921
Sun Dec 06 03:24:51 +0000 2015,673342308415348736,540,1210
Sun Dec 06 01:56:44 +0000 2015,673320132811366400,7436,12819
Sun Dec 06 01:48:12 +0000 2015,673317986296586240,239,837
Sun Dec 06 00:17:55 +0000 2015,673295268553605120,2991,7173
Sat Dec 05 22:41:22 +0000 2015,673270968295534593,344,1020
Sat Dec 05 20:41:29 +0000 2015,673240798075449344,675,1359
Sat Dec 05 18:51:11 +0000 2015,673213039743795200,791,2130
Sat Dec 05 14:35:56 +0000 2015,673148804208660480,592,1620
Sat Dec 05 04:36:04 +0000 2015,672997845381865473,673,1883
Sat Dec 05 04:25:50 +0000 2015,672995267319328768,273,905
Sat Dec 05 04:00:04 +0000 2015,672988786805112832,271,938
Sat Dec 05 03:41:37 +0000 2015,672984142909456390,515,1201
Sat Dec 05 03:28:25 +0000 2015,672980819271634944,956,1734
Sat Dec 05 03:05:49 +0000 2015,672975131468300288,851,1592
Sat Dec 05 02:46:02 +0000 2015,672970152493887488,338,906
Sat Dec 05 02:37:35 +0000 2015,672968025906282496,512,1265
Sat Dec 05 02:23:49 +0000 2015,672964561327235073,611,1362
Fri Dec 04 22:17:55 +0000 2015,672902681409806336,465,1303
Fri Dec 04 22:00:08 +0000 2015,672898206762672129,400,858
Fri Dec 04 21:05:23 +0000 2015,672884426393653248,797,1470
Fri Dec 04 20:38:19 +0000 2015,672877615439593473,331,986
Fri Dec 04 17:46:12 +0000 2015,672834301050937345,536,1247
Fri Dec 04 17:23:04 +0000 2015,672828477930868736,461,1188
Fri Dec 04 04:56:09 +0000 2015,672640509974827008,298,930
Fri Dec 04 03:43:54 +0000 2015,672622327801233409,459,1232
Fri Dec 04 03:13:46 +0000 2015,672614745925664768,550,1166
Fri Dec 04 02:51:33 +0000 2015,672609152938721280,369,1055
Fri Dec 04 02:31:10 +0000 2015,672604026190569472,378,1055
Fri Dec 04 01:55:13 +0000 2015,672594978741354496,581,1267
Fri Dec 04 01:42:26 +0000 2015,672591762242805761,320,906
Fri Dec 04 01:40:29 +0000 2015,672591271085670400,177,684
Thu Dec 03 22:09:14 +0000 2015,672538107540070400,343,981
Thu Dec 03 21:11:09 +0000 2015,672523490734551040,160,599
Thu Dec 03 18:52:12 +0000 2015,672488522314567680,410,1057
Thu Dec 03 18:29:09 +0000 2015,672482722825261057,563,1070
Thu Dec 03 18:23:34 +0000 2015,672481316919734272,122,688
Thu Dec 03 17:58:48 +0000 2015,672475084225949696,660,1375
Thu Dec 03 17:23:00 +0000 2015,672466075045466113,501,1290
Thu Dec 03 04:33:27 +0000 2015,672272411274932228,3171,6139
Thu Dec 03 04:14:13 +0000 2015,672267570918129665,583,1416
Thu Dec 03 04:01:02 +0000 2015,672264251789176834,318,1082
Thu Dec 03 03:30:19 +0000 2015,672256522047614977,1449,2686
Thu Dec 03 03:21:00 +0000 2015,672254177670729728,700,1369
Thu Dec 03 02:56:30 +0000 2015,672248013293752320,564,1650
Thu Dec 03 02:45:32 +0000 2015,672245253877968896,144,650
Thu Dec 03 02:21:48 +0000 2015,672239279297454080,305,855
Thu Dec 03 01:49:05 +0000 2015,672231046314901505,953,1735
Thu Dec 03 01:16:17 +0000 2015,672222792075620352,202,751
Thu Dec 03 00:07:09 +0000 2015,672205392827572224,1088,2152
Wed Dec 02 21:45:16 +0000 2015,672169685991993344,345,973
Wed Dec 02 21:06:56 +0000 2015,672160042234327040,338,837
Wed Dec 02 19:44:43 +0000 2015,672139350159835138,654,1653
Wed Dec 02 18:48:47 +0000 2015,672125275208069120,1075,2272
Wed Dec 02 16:49:14 +0000 2015,672095186491711488,346,948
Wed Dec 02 15:57:30 +0000 2015,672082170312290304,345,897
Wed Dec 02 15:01:33 +0000 2015,672068090318987265,482,1229
Wed Dec 02 03:40:57 +0000 2015,671896809300709376,3950,8102
Wed Dec 02 03:20:45 +0000 2015,671891728106971137,541,1252
Wed Dec 02 02:42:26 +0000 2015,671882082306625538,1313,3291
Wed Dec 02 02:30:43 +0000 2015,671879137494245376,627,1346
Wed Dec 02 02:13:48 +0000 2015,671874878652489728,519,1193
Wed Dec 02 01:39:53 +0000 2015,671866342182637568,463,1065
Wed Dec 02 00:58:41 +0000 2015,671855973984772097,408,854
Tue Dec 01 20:35:22 +0000 2015,671789708968640512,3266,6725
Tue Dec 01 19:10:13 +0000 2015,671768281401958400,464,1138
Tue Dec 01 18:50:38 +0000 2015,671763349865160704,850,1590
Tue Dec 01 17:37:36 +0000 2015,671744970634719232,716,1288
Tue Dec 01 17:30:22 +0000 2015,671743150407421952,225,717
Tue Dec 01 17:00:19 +0000 2015,671735591348891648,707,1372
Tue Dec 01 16:37:44 +0000 2015,671729906628341761,4107,8089
Tue Dec 01 05:26:34 +0000 2015,671561002136281088,6817,12148
Tue Dec 01 04:44:10 +0000 2015,671550332464455680,198,865
Tue Dec 01 04:33:59 +0000 2015,671547767500775424,555,1281
Tue Dec 01 04:22:29 +0000 2015,671544874165002241,991,1863
Tue Dec 01 04:14:59 +0000 2015,671542985629241344,532,1039
Tue Dec 01 03:56:22 +0000 2015,671538301157904385,364,881
Tue Dec 01 03:49:23 +0000 2015,671536543010570240,384,1111
Tue Dec 01 03:39:03 +0000 2015,671533943490011136,547,971
Tue Dec 01 03:18:27 +0000 2015,671528761649688577,242,799
Tue Dec 01 02:46:33 +0000 2015,671520732782923777,499,1327
Tue Dec 01 02:38:04 +0000 2015,671518598289059840,281,899
Tue Dec 01 02:09:16 +0000 2015,671511350426865664,665,1507
Tue Dec 01 01:42:28 +0000 2015,671504605491109889,3351,6637
Tue Dec 01 01:14:35 +0000 2015,671497587707535361,422,875
Tue Dec 01 00:38:31 +0000 2015,671488513339211776,451,949
